GAME_DATE,player_name,points,rebounds,assists,threept_fg,steals,blocks,minutes
2025-11-12,Spencer Jones,3,0,1,1,1,0,15
2025-11-15,Spencer Jones,2,0,1,0,2,0,17
2025-11-17,Spencer Jones,0,0,0,0,0,0,6
2025-11-19,Spencer Jones,0,0,2,0,1,0,11
2025-10-22,Jahmir Young,0,0,0,0,0,0,0
2025-10-24,Jahmir Young,2,1,1,0,0,0,7
2025-10-26,Jahmir Young,0,0,0,0,0,0,0
2025-10-28,Jahmir Young,0,0,1,0,0,0,3
2025-10-30,Jahmir Young,0,0,0,0,0,0,0
2025-11-02,Jahmir Young,0,0,0,0,0,0,0
2025-11-03,Jahmir Young,0,0,0,0,0,0,0
2025-11-05,Jahmir Young,0,0,0,0,0,0,0
2025-11-07,Jahmir Young,0,0,0,0,0,0,0
2025-11-08,Jahmir Young,0,0,0,0,0,0,0
2025-11-10,Jahmir Young,0,0,0,0,0,0,0
2025-11-12,Jahmir Young,0,0,0,0,0,0,0
2025-11-14,Jahmir Young,0,0,0,0,0,0,0
2025-11-17,Jahmir Young,0,0,0,0,0,0,0
2025-11-19,Jahmir Young,0,0,0,0,0,0,0
2025-10-22,Elijah Harkless,0,0,0,0,0,0,0
2025-10-24,Elijah Harkless,0,0,0,0,0,0,0
2025-10-27,Elijah Harkless,0,0,0,0,0,0,0
2025-10-29,Elijah Harkless,1,3,1,0,2,0,12
2025-10-31,Elijah Harkless,5,0,1,1,0,0,12
2025-11-02,Elijah Harkless,0,0,0,0,0,0,0
2025-11-03,Elijah Harkless,3,1,2,0,1,0,21
2025-11-05,Elijah Harkless,3,1,0,1,0,0,10
2025-11-07,Elijah Harkless,1,1,0,0,0,0,7
2025-11-10,Elijah Harkless,0,0,0,0,0,0,0
2025-11-11,Elijah Harkless,0,0,0,0,0,0,1
2025-11-13,Elijah Harkless,0,0,0,0,0,0,0
2025-11-16,Elijah Harkless,0,0,0,0,0,0,0
2025-11-18,Elijah Harkless,4,0,1,0,1,0,3
2025-10-22,Tolu Smith,0,0,0,0,0,0,0
2025-10-24,Tolu Smith,0,0,0,0,0,0,0
2025-10-26,Tolu Smith,0,0,0,0,0,0,0
2025-10-27,Tolu Smith,11,4,0,0,1,0,6
2025-10-29,Tolu Smith,0,0,0,0,0,0,0
2025-11-01,Tolu Smith,0,0,0,0,0,0,0
2025-11-03,Tolu Smith,0,0,0,0,0,0,0
2025-11-05,Tolu Smith,0,0,0,0,0,0,0
2025-11-07,Tolu Smith,0,0,0,0,0,0,0
2025-11-09,Tolu Smith,0,0,0,0,0,0,0
2025-11-10,Tolu Smith,0,0,0,0,0,0,0
2025-11-12,Tolu Smith,6,7,2,0,0,1,16
2025-11-14,Tolu Smith,0,0,0,0,0,0,0
2025-11-17,Tolu Smith,0,0,0,0,0,0,0
2025-11-18,Tolu Smith,0,0,0,0,0,0,0
2025-10-22,Luke Travers,0,0,0,0,0,0,0
2025-10-24,Luke Travers,0,0,0,0,0,0,0
2025-10-26,Luke Travers,0,0,0,0,0,0,0
2025-10-27,Luke Travers,0,0,0,0,0,0,7
2025-10-29,Luke Travers,0,0,0,0,0,0,3
2025-10-31,Luke Travers,2,5,2,0,0,1,15
2025-11-02,Luke Travers,0,0,0,0,0,0,0
2025-11-05,Luke Travers,0,0,0,0,0,0,0
2025-11-07,Luke Travers,4,2,2,0,1,1,9
2025-11-08,Luke Travers,0,0,0,0,0,0,0
2025-11-10,Luke Travers,0,0,0,0,0,0,0
2025-11-12,Luke Travers,4,4,0,0,1,2,12
2025-11-13,Luke Travers,0,0,0,0,1,0,2
2025-11-15,Luke Travers,0,0,0,0,0,0,0
2025-11-17,Luke Travers,0,0,0,0,0,0,0
2025-11-19,Luke Travers,0,0,0,0,0,0,0
2025-10-23,RayJ Dennis,0,0,0,0,0,0,0
2025-10-25,RayJ Dennis,7,2,6,1,0,0,28
2025-10-26,RayJ Dennis,12,2,5,2,2,3,27
2025-10-29,RayJ Dennis,17,5,5,4,0,0,30
2025-10-31,RayJ Dennis,8,5,5,2,1,0,26
2025-11-01,RayJ Dennis,2,0,2,0,0,1,17
2025-11-03,RayJ Dennis,3,1,0,0,0,0,8
2025-11-05,RayJ Dennis,0,0,0,0,0,0,5
2025-11-08,RayJ Dennis,0,2,1,0,0,0,5
2025-11-09,RayJ Dennis,5,1,0,1,0,0,6
2025-11-11,RayJ Dennis,0,0,0,0,0,0,0
2025-11-13,RayJ Dennis,3,1,1,1,0,0,3
2025-11-15,RayJ Dennis,7,0,0,1,0,0,5
2025-11-17,RayJ Dennis,0,0,0,0,0,0,0
2025-11-19,RayJ Dennis,0,0,0,0,0,0,0
2025-10-22,Nae'Qwan Tomlin,0,0,0,0,0,0,0
2025-10-24,Nae'Qwan Tomlin,0,0,0,0,0,0,0
2025-10-26,Nae'Qwan Tomlin,0,0,0,0,0,0,0
2025-10-27,Nae'Qwan Tomlin,0,0,0,0,0,0,0
2025-10-29,Nae'Qwan Tomlin,0,0,0,0,0,0,0
2025-10-31,Nae'Qwan Tomlin,0,0,0,0,0,0,0
2025-11-02,Nae'Qwan Tomlin,0,0,0,0,0,0,0
2025-11-05,Nae'Qwan Tomlin,0,0,0,0,0,0,1
2025-11-07,Nae'Qwan Tomlin,6,2,0,0,1,1,6
2025-11-08,Nae'Qwan Tomlin,0,0,0,0,0,0,0
2025-11-10,Nae'Qwan Tomlin,0,0,0,0,0,0,0
2025-11-12,Nae'Qwan Tomlin,9,6,2,0,2,1,18
2025-11-13,Nae'Qwan Tomlin,18,6,0,0,2,0,22
2025-11-15,Nae'Qwan Tomlin,2,4,1,0,1,2,18
2025-11-17,Nae'Qwan Tomlin,2,2,1,0,0,1,12
2025-11-19,Nae'Qwan Tomlin,10,2,0,0,0,0,20
2025-10-22,Tyson Etienne,0,0,0,0,0,0,0
2025-10-24,Tyson Etienne,0,0,0,0,0,0,0
2025-10-26,Tyson Etienne,0,0,0,0,0,0,0
2025-10-27,Tyson Etienne,0,0,0,0,0,0,5
2025-10-29,Tyson Etienne,0,0,0,0,0,0,0
2025-11-02,Tyson Etienne,0,0,0,0,0,0,0
2025-11-03,Tyson Etienne,0,0,0,0,0,0,0
2025-11-05,Tyson Etienne,0,0,0,0,0,0,0
2025-11-07,Tyson Etienne,0,0,0,0,0,0,5
2025-11-09,Tyson Etienne,0,0,0,0,0,0,10
2025-11-11,Tyson Etienne,3,0,0,1,0,0,2
2025-11-14,Tyson Etienne,0,0,0,0,0,0,0
2025-11-16,Tyson Etienne,3,0,0,1,0,0,2
2025-11-18,Tyson Etienne,0,0,0,0,0,0,0
2025-10-22,Airious Bailey,2,4,2,0,0,0,20
2025-10-24,Airious Bailey,0,2,1,0,0,0,14
2025-10-27,Airious Bailey,6,1,1,2,0,0,13
2025-10-29,Airious Bailey,8,3,2,0,0,1,15
2025-10-31,Airious Bailey,6,8,3,0,1,0,23
2025-11-02,Airious Bailey,6,0,1,0,1,0,19
2025-11-03,Airious Bailey,4,2,0,0,0,0,18
2025-11-05,Airious Bailey,9,4,1,0,0,0,19
2025-11-07,Airious Bailey,12,6,3,2,1,0,24
2025-11-10,Airious Bailey,10,7,2,0,3,0,28
2025-11-11,Airious Bailey,20,4,1,4,0,0,26
2025-11-13,Airious Bailey,21,5,3,4,2,0,32
2025-11-16,Airious Bailey,5,1,0,1,0,1,10
2025-11-18,Airious Bailey,13,1,1,1,1,0,23
2025-10-22,VJ Edgecombe,34,7,3,5,1,0,42
2025-10-25,VJ Edgecombe,15,6,8,1,3,1,40
2025-10-27,VJ Edgecombe,26,4,7,2,1,1,39
2025-10-28,VJ Edgecombe,14,6,4,4,1,0,40
2025-10-31,VJ Edgecombe,17,5,5,2,0,0,40
2025-11-02,VJ Edgecombe,16,2,3,2,3,0,33
2025-11-04,VJ Edgecombe,12,11,4,2,2,0,38
2025-11-05,VJ Edgecombe,7,4,4,0,0,0,37
2025-11-08,VJ Edgecombe,11,7,4,0,3,0,36
2025-11-09,VJ Edgecombe,11,6,2,1,1,1,32
2025-11-11,VJ Edgecombe,6,3,3,2,0,2,35
2025-11-14,VJ Edgecombe,18,7,3,4,1,0,38
2025-11-17,VJ Edgecombe,14,6,6,2,0,0,37
2025-11-19,VJ Edgecombe,21,6,4,1,3,2,37
2025-11-20,VJ Edgecombe,12,10,3,2,0,0,38
2025-10-22,Cooper Flagg,10,10,0,0,1,0,32
2025-10-24,Cooper Flagg,18,5,6,2,1,1,35
2025-10-26,Cooper Flagg,22,4,4,2,0,1,29
2025-10-27,Cooper Flagg,2,2,0,0,2,0,31
2025-10-29,Cooper Flagg,15,10,4,0,0,1,35
2025-11-01,Cooper Flagg,16,8,4,2,1,0,33
2025-11-03,Cooper Flagg,12,5,2,2,1,0,34
2025-11-05,Cooper Flagg,20,9,2,1,3,2,35
2025-11-07,Cooper Flagg,12,6,2,1,1,1,27
2025-11-08,Cooper Flagg,12,7,6,0,2,0,34
2025-11-10,Cooper Flagg,26,9,4,1,2,1,35
2025-11-12,Cooper Flagg,16,6,6,3,3,2,34
2025-11-14,Cooper Flagg,16,5,0,0,1,0,48
2025-11-16,Cooper Flagg,21,8,5,1,1,2,37
2025-11-17,Cooper Flagg,15,1,2,2,0,0,27
2025-11-19,Cooper Flagg,0,0,0,0,0,0,0
2025-10-22,Dylan Harper,15,4,2,1,0,0,23
2025-10-24,Dylan Harper,13,5,3,1,1,0,26
2025-10-26,Dylan Harper,20,6,8,0,2,0,29
2025-10-27,Dylan Harper,11,6,6,1,1,0,27
2025-10-30,Dylan Harper,13,2,4,2,0,0,25
2025-11-02,Dylan Harper,12,1,0,0,0,0,11
2025-11-05,Dylan Harper,0,0,0,0,0,0,0
2025-11-07,Dylan Harper,0,0,0,0,0,0,0
2025-11-08,Dylan Harper,0,0,0,0,0,0,0
2025-11-10,Dylan Harper,0,0,0,0,0,0,0
2025-11-12,Dylan Harper,0,0,0,0,0,0,0
2025-11-14,Dylan Harper,0,0,0,0,0,0,0
2025-11-16,Dylan Harper,0,0,0,0,0,0,0
2025-11-18,Dylan Harper,0,0,0,0,0,0,0
2025-11-20,Dylan Harper,0,0,0,0,0,0,0
2025-10-22,Tre Johnson,16,5,2,4,1,1,26
2025-10-24,Tre Johnson,17,3,2,3,0,1,26
2025-10-26,Tre Johnson,18,4,2,2,0,1,29
2025-10-28,Tre Johnson,10,2,2,2,0,0,26
2025-10-30,Tre Johnson,10,3,2,2,0,0,27
2025-11-01,Tre Johnson,7,3,0,0,1,2,25
2025-11-03,Tre Johnson,10,4,1,2,0,1,21
2025-11-05,Tre Johnson,7,1,1,1,0,0,24
2025-11-07,Tre Johnson,18,3,1,3,0,0,29
2025-11-08,Tre Johnson,9,9,0,1,1,0,26
2025-11-10,Tre Johnson,10,4,3,1,0,0,23
2025-11-12,Tre Johnson,12,1,1,4,1,0,27
2025-11-16,Tre Johnson,6,0,1,0,0,0,17
2025-11-19,Tre Johnson,10,1,0,2,2,0,17
2025-10-22,Kon Knueppel,11,5,1,3,0,0,25
2025-10-25,Kon Knueppel,14,3,1,3,0,0,30
2025-10-26,Kon Knueppel,20,6,2,5,1,0,35
2025-10-28,Kon Knueppel,19,3,4,5,1,0,27
2025-10-30,Kon Knueppel,5,3,1,1,0,0,27
2025-11-01,Kon Knueppel,5,8,2,1,1,0,31
2025-11-02,Kon Knueppel,24,6,5,4,1,0,35
2025-11-04,Kon Knueppel,20,12,2,3,0,0,32
2025-11-07,Kon Knueppel,30,8,3,5,1,1,40
2025-11-10,Kon Knueppel,19,10,9,2,1,0,38
2025-11-12,Kon Knueppel,16,6,1,3,0,0,34
2025-11-14,Kon Knueppel,32,3,3,4,3,0,41
2025-11-15,Kon Knueppel,8,4,3,2,0,2,27
2025-11-17,Kon Knueppel,24,7,1,4,3,0,36
2025-11-19,Kon Knueppel,28,8,7,5,0,0,42
2025-10-22,Cedric Coward,14,3,1,0,2,1,22
2025-10-24,Cedric Coward,16,2,2,2,2,0,22
2025-10-25,Cedric Coward,27,6,4,6,1,0,24
2025-10-27,Cedric Coward,9,4,2,1,0,1,25
2025-10-29,Cedric Coward,14,4,1,2,0,1,28
2025-10-31,Cedric Coward,13,10,3,0,3,0,26
2025-11-02,Cedric Coward,12,5,5,0,0,0,29
2025-11-03,Cedric Coward,17,6,2,3,0,0,31
2025-11-05,Cedric Coward,7,9,4,0,2,0,29
2025-11-07,Cedric Coward,21,9,4,3,0,0,28
2025-11-09,Cedric Coward,13,10,4,3,0,0,29
2025-11-11,Cedric Coward,11,3,5,0,2,2,30
2025-11-12,Cedric Coward,12,6,3,1,0,0,26
2025-11-15,Cedric Coward,10,8,2,2,0,1,25
2025-11-18,Cedric Coward,19,11,1,5,0,0,25
2025-11-20,Cedric Coward,19,4,4,4,0,0,25
2025-10-22,Egor Demin,14,5,2,4,1,0,22
2025-10-24,Egor Demin,9,6,4,3,0,0,25
2025-10-26,Egor Demin,3,4,1,1,0,0,19
2025-10-27,Egor Demin,0,0,0,0,0,0,0
2025-10-29,Egor Demin,4,1,3,1,1,0,16
2025-11-02,Egor Demin,5,0,2,1,1,0,15
2025-11-03,Egor Demin,2,2,4,0,2,1,21
2025-11-05,Egor Demin,0,3,2,0,2,1,13
2025-11-07,Egor Demin,8,3,7,2,1,0,23
2025-11-09,Egor Demin,10,4,3,2,0,0,26
2025-11-11,Egor Demin,16,4,5,4,1,1,27
2025-11-14,Egor Demin,8,3,2,1,0,0,18
2025-11-16,Egor Demin,5,1,5,1,1,0,20
2025-11-18,Egor Demin,12,3,4,4,1,0,23
2025-10-22,Jeremiah Fears,17,0,2,0,0,0,18
2025-10-24,Jeremiah Fears,13,4,1,0,2,0,29
2025-10-27,Jeremiah Fears,2,2,2,0,1,0,27
2025-10-29,Jeremiah Fears,21,1,6,1,2,0,30
2025-10-31,Jeremiah Fears,13,4,8,2,4,0,29
2025-11-02,Jeremiah Fears,16,4,4,4,0,0,26
2025-11-04,Jeremiah Fears,11,3,0,1,1,0,17
2025-11-05,Jeremiah Fears,13,5,3,1,1,0,25
2025-11-08,Jeremiah Fears,18,3,3,0,2,0,31
2025-11-10,Jeremiah Fears,15,2,1,3,2,0,31
2025-11-12,Jeremiah Fears,15,3,4,1,2,0,26
2025-11-14,Jeremiah Fears,19,4,3,2,7,0,29
2025-11-16,Jeremiah Fears,17,5,1,0,0,1,25
2025-11-17,Jeremiah Fears,24,1,1,2,0,0,25
2025-11-19,Jeremiah Fears,16,3,1,0,0,1,26
2025-10-22,Khaman Maluach,0,0,0,0,0,0,0
2025-10-24,Khaman Maluach,1,0,0,0,0,1,5
2025-10-25,Khaman Maluach,6,2,1,0,0,0,13
2025-10-27,Khaman Maluach,0,0,0,0,0,0,0
2025-10-29,Khaman Maluach,0,0,0,0,0,0,0
2025-10-31,Khaman Maluach,0,0,0,0,0,1,1
2025-11-02,Khaman Maluach,4,0,0,0,0,0,4
2025-11-04,Khaman Maluach,0,0,0,0,0,0,0
2025-11-06,Khaman Maluach,0,0,0,0,0,0,1
2025-11-08,Khaman Maluach,0,0,0,0,0,0,0
2025-11-10,Khaman Maluach,0,2,0,0,0,1,4
2025-11-12,Khaman Maluach,0,0,0,0,0,0,0
2025-11-13,Khaman Maluach,2,2,0,0,0,1,6
2025-11-16,Khaman Maluach,0,0,0,0,0,0,0
2025-11-18,Khaman Maluach,0,0,0,0,0,0,0
2025-10-22,Collin Murray-Boyles,0,0,0,0,0,0,0
2025-10-24,Collin Murray-Boyles,0,0,0,0,0,0,0
2025-10-26,Collin Murray-Boyles,0,2,0,0,0,0,13
2025-10-27,Collin Murray-Boyles,19,3,1,3,3,1,24
2025-10-29,Collin Murray-Boyles,13,1,2,3,0,0,25
2025-10-31,Collin Murray-Boyles,6,4,0,0,0,0,20
2025-11-02,Collin Murray-Boyles,15,9,5,0,3,0,31
2025-11-04,Collin Murray-Boyles,2,1,0,0,0,0,15
2025-11-07,Collin Murray-Boyles,3,4,1,1,0,2,18
2025-11-08,Collin Murray-Boyles,12,7,1,1,1,2,22
2025-11-11,Collin Murray-Boyles,9,4,1,1,0,0,20
2025-11-13,Collin Murray-Boyles,0,0,0,0,0,0,0
2025-11-15,Collin Murray-Boyles,10,2,1,0,1,0,17
2025-11-17,Collin Murray-Boyles,4,1,1,0,0,0,15
2025-11-19,Collin Murray-Boyles,0,0,0,0,0,0,0
2025-10-22,Joan Beringer,0,0,0,0,0,0,0
2025-10-24,Joan Beringer,2,4,0,0,0,0,5
2025-10-26,Joan Beringer,0,0,0,0,0,0,0
2025-10-27,Joan Beringer,0,0,0,0,0,0,2
2025-10-29,Joan Beringer,0,0,0,0,0,0,0
2025-11-01,Joan Beringer,0,0,0,0,0,0,1
2025-11-03,Joan Beringer,0,1,0,0,0,0,3
2025-11-05,Joan Beringer,2,0,0,0,0,0,3
2025-11-07,Joan Beringer,6,3,0,0,0,1,9
2025-11-09,Joan Beringer,2,0,1,0,1,0,6
2025-11-10,Joan Beringer,0,0,0,0,0,0,0
2025-11-14,Joan Beringer,0,0,0,0,0,0,1
2025-11-15,Joan Beringer,0,0,0,0,0,0,0
2025-11-17,Joan Beringer,6,4,0,0,0,1,8
2025-11-19,Joan Beringer,0,0,0,0,0,0,0
2025-10-22,Carter Bryant,0,2,0,0,0,0,9
2025-10-24,Carter Bryant,0,1,0,0,0,0,4
2025-10-26,Carter Bryant,2,0,0,0,0,0,5
2025-10-27,Carter Bryant,3,0,0,1,0,1,11
2025-10-30,Carter Bryant,0,0,0,0,0,0,0
2025-11-02,Carter Bryant,10,1,0,1,2,0,10
2025-11-05,Carter Bryant,0,0,0,0,0,0,0
2025-11-07,Carter Bryant,0,0,0,0,0,0,0
2025-11-08,Carter Bryant,0,1,0,0,0,0,5
2025-11-10,Carter Bryant,2,1,0,0,0,0,4
2025-11-12,Carter Bryant,0,0,0,0,0,0,0
2025-11-14,Carter Bryant,0,0,0,0,0,0,0
2025-11-16,Carter Bryant,0,2,0,0,0,0,7
2025-11-18,Carter Bryant,5,2,0,1,0,0,8
2025-11-20,Carter Bryant,0,2,0,0,0,0,2
2025-10-22,Walter Clayton Jr.,10,6,5,1,2,0,18
2025-10-24,Walter Clayton Jr.,10,5,3,1,1,0,20
2025-10-27,Walter Clayton Jr.,6,3,2,2,0,0,23
2025-10-29,Walter Clayton Jr.,4,1,2,0,0,0,16
2025-10-31,Walter Clayton Jr.,3,0,2,1,0,0,9
2025-11-02,Walter Clayton Jr.,4,2,2,0,0,0,19
2025-11-03,Walter Clayton Jr.,7,3,6,1,2,0,16
2025-11-05,Walter Clayton Jr.,6,0,6,1,0,0,15
2025-11-07,Walter Clayton Jr.,4,3,2,0,0,1,12
2025-11-10,Walter Clayton Jr.,6,3,2,2,0,2,18
2025-11-11,Walter Clayton Jr.,8,0,3,1,0,0,12
2025-11-13,Walter Clayton Jr.,0,0,0,0,0,0,0
2025-11-16,Walter Clayton Jr.,0,0,0,0,0,0,0
2025-11-18,Walter Clayton Jr.,0,0,0,0,0,0,0
2025-10-22,Noa Essengue,0,0,0,0,0,0,0
2025-10-25,Noa Essengue,0,0,0,0,0,0,0
2025-10-27,Noa Essengue,0,0,0,0,0,0,0
2025-10-29,Noa Essengue,0,0,0,0,0,0,0
2025-10-31,Noa Essengue,0,0,0,0,0,0,0
2025-11-02,Noa Essengue,0,0,0,0,0,0,0
2025-11-04,Noa Essengue,0,0,0,0,0,0,0
2025-11-07,Noa Essengue,0,0,0,0,0,0,0
2025-11-08,Noa Essengue,0,0,0,0,0,0,0
2025-11-10,Noa Essengue,0,0,0,0,0,0,0
2025-11-12,Noa Essengue,0,0,0,0,0,0,0
2025-11-16,Noa Essengue,0,0,0,0,0,0,0
2025-11-17,Noa Essengue,0,0,0,0,0,0,0
2025-11-19,Noa Essengue,0,0,0,0,0,0,0
2025-10-22,Kasparas Jakučionis,0,0,0,0,0,0,0
2025-10-24,Kasparas Jakučionis,0,0,0,0,0,0,0
2025-10-26,Kasparas Jakučionis,0,0,0,0,0,0,0
2025-10-28,Kasparas Jakučionis,0,0,0,0,0,0,0
2025-10-30,Kasparas Jakučionis,0,0,0,0,0,0,0
2025-11-02,Kasparas Jakučionis,0,0,0,0,0,0,0
2025-11-03,Kasparas Jakučionis,0,0,0,0,0,0,0
2025-11-05,Kasparas Jakučionis,0,0,0,0,0,0,0
2025-11-07,Kasparas Jakučionis,0,0,0,0,0,0,0
2025-11-08,Kasparas Jakučionis,0,0,0,0,0,0,0
2025-11-10,Kasparas Jakučionis,0,0,0,0,0,0,0
2025-11-12,Kasparas Jakučionis,0,0,0,0,0,0,0
2025-11-14,Kasparas Jakučionis,0,0,0,0,0,0,0
2025-11-17,Kasparas Jakučionis,0,0,0,0,0,0,0
2025-11-19,Kasparas Jakučionis,0,0,0,0,0,0,0
2025-10-22,Derik Queen,3,5,0,0,0,1,15
2025-10-24,Derik Queen,15,6,1,0,1,2,35
2025-10-27,Derik Queen,12,3,0,0,1,0,22
2025-10-29,Derik Queen,4,8,0,0,1,0,14
2025-10-31,Derik Queen,6,5,0,0,0,1,13
2025-11-02,Derik Queen,4,2,0,0,0,0,7
2025-11-04,Derik Queen,12,8,7,0,4,0,18
2025-11-05,Derik Queen,11,7,2,0,3,0,26
2025-11-08,Derik Queen,13,5,8,1,0,2,25
2025-11-10,Derik Queen,12,6,1,0,2,0,25
2025-11-12,Derik Queen,26,7,4,0,0,0,38
2025-11-14,Derik Queen,9,10,5,0,0,1,29
2025-11-16,Derik Queen,9,7,6,0,0,2,24
2025-11-17,Derik Queen,9,8,3,0,2,2,27
2025-11-19,Derik Queen,30,9,4,1,2,2,30
2025-10-21,Thomas Sorber,0,0,0,0,0,0,0
2025-10-23,Thomas Sorber,0,0,0,0,0,0,0
2025-10-25,Thomas Sorber,0,0,0,0,0,0,0
2025-10-27,Thomas Sorber,0,0,0,0,0,0,0
2025-10-28,Thomas Sorber,0,0,0,0,0,0,0
2025-10-30,Thomas Sorber,0,0,0,0,0,0,0
2025-11-02,Thomas Sorber,0,0,0,0,0,0,0
2025-11-04,Thomas Sorber,0,0,0,0,0,0,0
2025-11-05,Thomas Sorber,0,0,0,0,0,0,0
2025-11-07,Thomas Sorber,0,0,0,0,0,0,0
2025-11-09,Thomas Sorber,0,0,0,0,0,0,0
2025-11-11,Thomas Sorber,0,0,0,0,0,0,0
2025-11-12,Thomas Sorber,0,0,0,0,0,0,0
2025-11-15,Thomas Sorber,0,0,0,0,0,0,0
2025-11-17,Thomas Sorber,0,0,0,0,0,0,0
2025-11-19,Thomas Sorber,0,0,0,0,0,0,0
2025-10-22,Nolan Traoré,3,0,1,1,2,0,9
2025-10-24,Nolan Traoré,0,0,0,0,0,0,0
2025-10-26,Nolan Traoré,0,0,0,0,0,0,0
2025-10-27,Nolan Traoré,4,1,3,1,0,0,21
2025-10-29,Nolan Traoré,0,0,0,0,0,0,0
2025-11-02,Nolan Traoré,0,0,0,0,0,0,0
2025-11-03,Nolan Traoré,0,0,0,0,0,0,3
2025-11-05,Nolan Traoré,0,0,0,0,0,0,0
2025-11-07,Nolan Traoré,0,0,0,0,0,0,0
2025-11-09,Nolan Traoré,0,0,0,0,0,0,0
2025-11-11,Nolan Traoré,0,0,0,0,0,0,0
2025-11-14,Nolan Traoré,0,0,0,0,0,0,0
2025-11-16,Nolan Traoré,0,0,0,0,0,0,0
2025-11-18,Nolan Traoré,0,0,1,0,0,0,2
2025-10-22,Hansen Yang,2,1,0,0,0,0,5
2025-10-24,Hansen Yang,2,1,0,0,0,2,7
2025-10-26,Hansen Yang,2,1,0,0,0,0,4
2025-10-27,Hansen Yang,1,1,0,0,0,0,9
2025-10-29,Hansen Yang,2,0,0,0,0,0,4
2025-10-31,Hansen Yang,0,0,0,0,0,0,0
2025-11-03,Hansen Yang,0,0,0,0,0,0,0
2025-11-05,Hansen Yang,0,0,0,0,0,0,0
2025-11-08,Hansen Yang,0,0,0,0,0,0,0
2025-11-10,Hansen Yang,0,0,0,0,0,0,0
2025-11-12,Hansen Yang,0,0,0,0,0,0,0
2025-11-14,Hansen Yang,0,0,0,0,0,0,0
2025-11-16,Hansen Yang,0,0,0,0,0,0,0
2025-11-18,Hansen Yang,9,5,3,0,0,1,13
2025-11-19,Hansen Yang,2,2,1,0,0,0,8
2025-10-22,Nique Clifford,2,8,2,0,2,1,24
2025-10-24,Nique Clifford,0,0,0,0,0,0,0
2025-10-26,Nique Clifford,0,0,0,0,0,0,0
2025-10-28,Nique Clifford,0,0,0,0,0,0,0
2025-10-29,Nique Clifford,0,0,0,0,0,0,0
2025-11-01,Nique Clifford,0,3,0,0,0,1,16
2025-11-03,Nique Clifford,8,1,3,0,0,1,19
2025-11-05,Nique Clifford,12,3,3,3,1,0,33
2025-11-07,Nique Clifford,0,3,2,0,0,0,16
2025-11-09,Nique Clifford,10,5,5,1,1,0,23
2025-11-11,Nique Clifford,5,3,2,1,0,0,14
2025-11-12,Nique Clifford,9,4,4,1,0,0,31
2025-11-14,Nique Clifford,0,0,1,0,0,0,7
2025-11-16,Nique Clifford,1,0,0,0,0,1,11
2025-11-19,Nique Clifford,0,0,0,0,0,0,8
2025-11-20,Nique Clifford,8,2,3,2,2,0,19
2025-10-22,Hugo González,0,0,0,0,0,0,0
2025-10-24,Hugo González,6,4,1,0,2,0,23
2025-10-26,Hugo González,0,1,0,0,2,1,18
2025-10-27,Hugo González,0,0,0,0,0,0,0
2025-10-29,Hugo González,0,0,0,0,0,0,4
2025-10-31,Hugo González,5,5,2,1,2,0,15
2025-11-01,Hugo González,7,1,1,1,0,0,17
2025-11-03,Hugo González,2,1,0,0,0,0,8
2025-11-05,Hugo González,5,2,1,1,0,0,16
2025-11-07,Hugo González,0,4,1,0,0,0,9
2025-11-09,Hugo González,3,1,1,1,2,0,13
2025-11-11,Hugo González,5,2,0,1,1,0,6
2025-11-12,Hugo González,0,1,0,0,0,1,8
2025-11-16,Hugo González,0,0,0,0,0,0,0
2025-11-18,Hugo González,0,0,0,0,0,0,0
2025-10-22,Liam McNeeley,0,0,0,0,0,0,0
2025-10-25,Liam McNeeley,0,0,0,0,0,0,0
2025-10-26,Liam McNeeley,0,1,2,0,0,0,6
2025-10-28,Liam McNeeley,6,1,0,1,0,0,11
2025-10-30,Liam McNeeley,6,3,4,0,1,0,14
2025-11-01,Liam McNeeley,0,1,0,0,0,0,10
2025-11-02,Liam McNeeley,3,1,1,1,0,0,10
2025-11-04,Liam McNeeley,2,2,1,0,0,0,13
2025-11-07,Liam McNeeley,8,4,1,2,1,0,19
2025-11-10,Liam McNeeley,7,1,0,1,0,1,18
2025-11-12,Liam McNeeley,5,3,2,1,0,0,12
2025-11-14,Liam McNeeley,0,0,0,0,0,0,0
2025-11-15,Liam McNeeley,0,0,0,0,0,0,0
2025-11-17,Liam McNeeley,0,0,0,0,0,0,0
2025-11-19,Liam McNeeley,0,0,0,0,0,0,0
2025-10-22,Asa Newell,0,0,0,0,0,0,0
2025-10-24,Asa Newell,5,0,0,1,0,0,4
2025-10-25,Asa Newell,12,10,1,3,0,0,25
2025-10-27,Asa Newell,0,0,0,0,0,0,0
2025-10-29,Asa Newell,0,0,0,0,0,0,0
2025-10-31,Asa Newell,0,0,0,0,0,0,1
2025-11-02,Asa Newell,0,0,0,0,0,0,0
2025-11-04,Asa Newell,0,0,0,0,0,0,1
2025-11-07,Asa Newell,0,0,0,0,0,0,0
2025-11-08,Asa Newell,17,5,0,2,4,1,27
2025-11-10,Asa Newell,0,0,0,0,0,0,0
2025-11-12,Asa Newell,5,1,0,1,0,1,8
2025-11-13,Asa Newell,0,0,0,0,0,1,6
2025-11-16,Asa Newell,8,1,0,1,0,0,9
2025-11-18,Asa Newell,0,0,0,0,0,0,2
2025-11-20,Asa Newell,0,0,0,0,0,0,0
